3C-assembly_contig_772, unplaced_0505_contig_772
3C-assembly_contig_107, unplaced_0506_contig_107
3C-assembly_contig_278, unplaced_0507_contig_278
3C-assembly_contig_1094, unplaced_0508_contig_1094
3C-assembly_contig_188, unplaced_0509_contig_188
3C-assembly_contig_273, unplaced_0510_contig_273
3C-assembly_contig_830, unplaced_0511_contig_830
3C-assembly_contig_572, unplaced_0512_contig_572
3C-assembly_contig_855, unplaced_0513_contig_855
3C-assembly_contig_770, unplaced_0514_contig_770
3C-assembly_contig_566, unplaced_0515_contig_566
3C-assembly_contig_463, unplaced_0516_contig_463
3C-assembly_contig_306, unplaced_0517_contig_306
3C-assembly_contig_836, unplaced_0518_contig_836
3C-assembly_contig_66, unplaced_0519_contig_66
3C-assembly_contig_378, unplaced_0520_contig_378
3C-assembly_contig_575, unplaced_0521_contig_575
3C-assembly_contig_1232, unplaced_0522_contig_1232
3C-assembly_contig_749, unplaced_0523_contig_749
3C-assembly_contig_501, unplaced_0524_contig_501
3C-assembly_contig_850, unplaced_0525_contig_850
3C-assembly_contig_182, unplaced_0526_contig_182
3C-assembly_contig_1002, unplaced_0527_contig_1002
3C-assembly_contig_475, unplaced_0528_contig_475
3C-assembly_contig_303, unplaced_0529_contig_303
3C-assembly_contig_15, unplaced_0530_contig_15
3C-assembly_contig_469, unplaced_0531_contig_469
3C-assembly_contig_267, unplaced_0532_contig_267
3C-assembly_contig_1044, unplaced_0533_contig_1044
3C-assembly_contig_817, unplaced_0534_contig_817
3C-assembly_contig_379, unplaced_0535_contig_379
3C-assembly_contig_922, unplaced_0536_contig_922
3C-assembly_contig_1116, unplaced_0537_contig_1116
3C-assembly_contig_735, unplaced_0538_contig_735
3C-assembly_contig_558, unplaced_0539_contig_558
3C-assembly_contig_898, unplaced_0540_contig_898
3C-assembly_contig_718, unplaced_0541_contig_718
3C-assembly_contig_719, unplaced_0542_contig_719
3C-assembly_contig_744, unplaced_0543_contig_744
3C-assembly_contig_876, unplaced_0544_contig_876
3C-assembly_contig_282, unplaced_0545_contig_282
3C-assembly_contig_346, unplaced_0546_contig_346
3C-assembly_contig_892, unplaced_0547_contig_892
3C-assembly_contig_216, unplaced_0548_contig_216
3C-assembly_contig_726, unplaced_0549_contig_726
3C-assembly_contig_940, unplaced_0550_contig_940
3C-assembly_contig_794, unplaced_0551_contig_794
3C-assembly_contig_1140, unplaced_0552_contig_1140
3C-assembly_contig_176, unplaced_0553_contig_176
3C-assembly_contig_323, unplaced_0554_contig_323
3C-assembly_contig_1162, unplaced_0555_contig_1162
3C-assembly_contig_224, unplaced_0556_contig_224
3C-assembly_contig_1045, unplaced_0557_contig_1045
3C-assembly_contig_1067, unplaced_0558_contig_1067
3C-assembly_contig_641, unplaced_0559_contig_641
3C-assembly_contig_231, unplaced_0560_contig_231
3C-assembly_contig_260, unplaced_0561_contig_260
3C-assembly_contig_709, unplaced_0562_contig_709
3C-assembly_contig_229, unplaced_0563_contig_229
3C-assembly_contig_970, unplaced_0564_contig_970
3C-assembly_contig_661, unplaced_0565_contig_661
3C-assembly_contig_327, unplaced_0566_contig_327
3C-assembly_contig_486, unplaced_0567_contig_486
3C-assembly_contig_41, unplaced_0568_contig_41
3C-assembly_contig_704, unplaced_0569_contig_704
3C-assembly_contig_1000, unplaced_0570_contig_1000
3C-assembly_contig_668, unplaced_0571_contig_668
3C-assembly_contig_632, unplaced_0572_contig_632
3C-assembly_contig_376, unplaced_0573_contig_376
3C-assembly_contig_193, unplaced_0574_contig_193
3C-assembly_contig_1073, unplaced_0575_contig_1073
3C-assembly_contig_1248, unplaced_0576_contig_1248
3C-assembly_contig_1023, unplaced_0577_contig_1023
3C-assembly_contig_8, unplaced_0578_contig_8
3C-assembly_contig_1088, unplaced_0579_contig_1088
3C-assembly_contig_895, unplaced_0580_contig_895
3C-assembly_contig_500, unplaced_0581_contig_500
3C-assembly_contig_211, unplaced_0582_contig_211
3C-assembly_contig_667, unplaced_0583_contig_667
3C-assembly_contig_627, unplaced_0584_contig_627
3C-assembly_contig_957, unplaced_0585_contig_957
3C-assembly_contig_1166, unplaced_0586_contig_1166
3C-assembly_contig_862, unplaced_0587_contig_862
3C-assembly_contig_0, unplaced_0588_contig_0
3C-assembly_contig_712, unplaced_0589_contig_712
3C-assembly_contig_402, unplaced_0590_contig_402
3C-assembly_contig_849, unplaced_0591_contig_849
3C-assembly_contig_979, unplaced_0592_contig_979
3C-assembly_contig_476, unplaced_0593_contig_476
3C-assembly_contig_152, unplaced_0594_contig_152
3C-assembly_contig_33, unplaced_0595_contig_33
3C-assembly_contig_1142, unplaced_0596_contig_1142
3C-assembly_contig_1076, unplaced_0597_contig_1076
3C-assembly_contig_804, unplaced_0598_contig_804
3C-assembly_contig_874, unplaced_0599_contig_874
3C-assembly_contig_901, unplaced_0600_contig_901
3C-assembly_contig_373, unplaced_0601_contig_373
3C-assembly_contig_1307, unplaced_0602_contig_1307
3C-assembly_contig_591, unplaced_0603_contig_591
3C-assembly_contig_175, unplaced_0604_contig_175
3C-assembly_contig_736, unplaced_0605_contig_736
3C-assembly_contig_813, unplaced_0606_contig_813
3C-assembly_contig_1117, unplaced_0607_contig_1117
3C-assembly_contig_520, unplaced_0608_contig_520
3C-assembly_contig_165, unplaced_0609_contig_165
3C-assembly_contig_426, unplaced_0610_contig_426
3C-assembly_contig_390, unplaced_0611_contig_390
3C-assembly_contig_245, unplaced_0612_contig_245
3C-assembly_contig_776, unplaced_0613_contig_776
3C-assembly_contig_83, unplaced_0614_contig_83
3C-assembly_contig_958, unplaced_0615_contig_958
3C-assembly_contig_936, unplaced_0616_contig_936
contig_2346_pilon_pilon, unplaced_0617_contig_2346
3C-assembly_contig_993, unplaced_0618_contig_993
3C-assembly_contig_1151, unplaced_0619_contig_1151
3C-assembly_contig_914, unplaced_0620_contig_914
3C-assembly_contig_93, unplaced_0621_contig_93
3C-assembly_contig_569, unplaced_0622_contig_569
3C-assembly_contig_272, unplaced_0623_contig_272
3C-assembly_contig_259, unplaced_0624_contig_259
3C-assembly_contig_998, unplaced_0625_contig_998
3C-assembly_contig_1030, unplaced_0626_contig_1030
3C-assembly_contig_583, unplaced_0627_contig_583
3C-assembly_contig_624, unplaced_0628_contig_624
3C-assembly_contig_1263, unplaced_0629_contig_1263
3C-assembly_contig_210, unplaced_0630_contig_210
3C-assembly_contig_1133, unplaced_0631_contig_1133
3C-assembly_contig_655, unplaced_0632_contig_655
3C-assembly_contig_875, unplaced_0633_contig_875
3C-assembly_contig_388, unplaced_0634_contig_388
3C-assembly_contig_1306, unplaced_0635_contig_1306
3C-assembly_contig_682, unplaced_0636_contig_682
3C-assembly_contig_332, unplaced_0637_contig_332
3C-assembly_contig_76, unplaced_0638_contig_76
3C-assembly_contig_586, unplaced_0639_contig_586
3C-assembly_contig_578, unplaced_0640_contig_578
3C-assembly_contig_1130, unplaced_0641_contig_1130
3C-assembly_contig_803, unplaced_0642_contig_803
3C-assembly_contig_115, unplaced_0643_contig_115
3C-assembly_contig_671, unplaced_0644_contig_671
3C-assembly_contig_873, unplaced_0645_contig_873
3C-assembly_contig_616, unplaced_0646_contig_616
3C-assembly_contig_270, unplaced_0647_contig_270
3C-assembly_contig_1033, unplaced_0648_contig_1033
3C-assembly_contig_436, unplaced_0649_contig_436
3C-assembly_contig_1096, unplaced_0650_contig_1096
3C-assembly_contig_630, unplaced_0651_contig_630
3C-assembly_contig_844, unplaced_0652_contig_844
3C-assembly_contig_215, unplaced_0653_contig_215
3C-assembly_contig_929, unplaced_0654_contig_929
3C-assembly_contig_151, unplaced_0655_contig_151
3C-assembly_contig_577, unplaced_0656_contig_577
3C-assembly_contig_162, unplaced_0657_contig_162
3C-assembly_contig_856, unplaced_0658_contig_856
3C-assembly_contig_335, unplaced_0659_contig_335
3C-assembly_contig_528, unplaced_0660_contig_528
3C-assembly_contig_562, unplaced_0661_contig_562
3C-assembly_contig_1074, unplaced_0662_contig_1074
3C-assembly_contig_1013, unplaced_0663_contig_1013
3C-assembly_contig_964, unplaced_0664_contig_964
3C-assembly_contig_42, unplaced_0665_contig_42
3C-assembly_contig_439, unplaced_0666_contig_439
3C-assembly_contig_294, unplaced_0667_contig_294
3C-assembly_contig_798, unplaced_0668_contig_798
3C-assembly_contig_283, unplaced_0669_contig_283
3C-assembly_contig_280, unplaced_0670_contig_280
3C-assembly_contig_551, unplaced_0671_contig_551
3C-assembly_contig_540, unplaced_0672_contig_540
3C-assembly_contig_265, unplaced_0673_contig_265
3C-assembly_contig_1089, unplaced_0674_contig_1089
3C-assembly_contig_1042, unplaced_0675_contig_1042
3C-assembly_contig_800, unplaced_0676_contig_800
3C-assembly_contig_785, unplaced_0677_contig_785
3C-assembly_contig_53, unplaced_0678_contig_53
3C-assembly_contig_657, unplaced_0679_contig_657
3C-assembly_contig_629, unplaced_0680_contig_629
3C-assembly_contig_158, unplaced_0681_contig_158
3C-assembly_contig_1132, unplaced_0682_contig_1132
3C-assembly_contig_903, unplaced_0683_contig_903
3C-assembly_contig_740, unplaced_0684_contig_740
3C-assembly_contig_997, unplaced_0685_contig_997
3C-assembly_contig_670, unplaced_0686_contig_670
3C-assembly_contig_924, unplaced_0687_contig_924
3C-assembly_contig_733, unplaced_0688_contig_733
3C-assembly_contig_685, unplaced_0689_contig_685
3C-assembly_contig_550, unplaced_0690_contig_550
3C-assembly_contig_934, unplaced_0691_contig_934
3C-assembly_contig_257, unplaced_0692_contig_257
3C-assembly_contig_676, unplaced_0693_contig_676
3C-assembly_contig_825, unplaced_0694_contig_825
3C-assembly_contig_984, unplaced_0695_contig_984
3C-assembly_contig_683, unplaced_0696_contig_683
3C-assembly_contig_1048, unplaced_0697_contig_1048
3C-assembly_contig_1104, unplaced_0698_contig_1104
3C-assembly_contig_387, unplaced_0699_contig_387
3C-assembly_contig_775, unplaced_0700_contig_775
3C-assembly_contig_419, unplaced_0701_contig_419
3C-assembly_contig_382, unplaced_0702_contig_382
3C-assembly_contig_678, unplaced_0703_contig_678
3C-assembly_contig_763, unplaced_0704_contig_763
3C-assembly_contig_969, unplaced_0705_contig_969
3C-assembly_contig_164, unplaced_0706_contig_164
3C-assembly_contig_35, unplaced_0707_contig_35
3C-assembly_contig_556, unplaced_0708_contig_556
3C-assembly_contig_581, unplaced_0709_contig_581
3C-assembly_contig_194, unplaced_0710_contig_194
3C-assembly_contig_451, unplaced_0711_contig_451
3C-assembly_contig_261, unplaced_0712_contig_261
3C-assembly_contig_598, unplaced_0713_contig_598
3C-assembly_contig_1003, unplaced_0714_contig_1003
3C-assembly_contig_1091, unplaced_0715_contig_1091
3C-assembly_contig_227, unplaced_0716_contig_227
3C-assembly_contig_174, unplaced_0717_contig_174
3C-assembly_contig_620, unplaced_0718_contig_620
3C-assembly_contig_723, unplaced_0719_contig_723
3C-assembly_contig_1080, unplaced_0720_contig_1080
3C-assembly_contig_1103, unplaced_0721_contig_1103
3C-assembly_contig_1155, unplaced_0722_contig_1155
3C-assembly_contig_1087, unplaced_0723_contig_1087
3C-assembly_contig_362, unplaced_0724_contig_362
3C-assembly_contig_1022, unplaced_0725_contig_1022
3C-assembly_contig_221, unplaced_0726_contig_221
3C-assembly_contig_601, unplaced_0727_contig_601
3C-assembly_contig_580, unplaced_0728_contig_580
3C-assembly_contig_380, unplaced_0729_contig_380
3C-assembly_contig_605, unplaced_0730_contig_605
3C-assembly_contig_596, unplaced_0731_contig_596
3C-assembly_contig_496, unplaced_0732_contig_496
3C-assembly_contig_524, unplaced_0733_contig_524
3C-assembly_contig_716, unplaced_0734_contig_716
3C-assembly_contig_834, unplaced_0735_contig_834
3C-assembly_contig_1016, unplaced_0736_contig_1016
3C-assembly_contig_990, unplaced_0737_contig_990
3C-assembly_contig_399, unplaced_0738_contig_399
3C-assembly_contig_415, unplaced_0739_contig_415
3C-assembly_contig_180, unplaced_0740_contig_180
3C-assembly_contig_86, unplaced_0741_contig_86
3C-assembly_contig_177, unplaced_0742_contig_177
3C-assembly_contig_827, unplaced_0743_contig_827
3C-assembly_contig_986, unplaced_0744_contig_986
3C-assembly_contig_926, unplaced_0745_contig_926
3C-assembly_contig_435, unplaced_0746_contig_435
3C-assembly_contig_1110, unplaced_0747_contig_1110
3C-assembly_contig_779, unplaced_0748_contig_779
3C-assembly_contig_508, unplaced_0749_contig_508
3C-assembly_contig_549, unplaced_0750_contig_549
3C-assembly_contig_326, unplaced_0751_contig_326
3C-assembly_contig_363, unplaced_0752_contig_363
3C-assembly_contig_465, unplaced_0753_contig_465
3C-assembly_contig_75, unplaced_0754_contig_75
3C-assembly_contig_293, unplaced_0755_contig_293
3C-assembly_contig_1192, unplaced_0756_contig_1192
3C-assembly_contig_1278, unplaced_0757_contig_1278
3C-assembly_contig_985, unplaced_0758_contig_985
3C-assembly_contig_248, unplaced_0759_contig_248
3C-assembly_contig_472, unplaced_0760_contig_472
3C-assembly_contig_50, unplaced_0761_contig_50
3C-assembly_contig_848, unplaced_0762_contig_848
3C-assembly_contig_754, unplaced_0763_contig_754
3C-assembly_contig_700, unplaced_0764_contig_700
3C-assembly_contig_741, unplaced_0765_contig_741
3C-assembly_contig_734, unplaced_0766_contig_734
3C-assembly_contig_404, unplaced_0767_contig_404
3C-assembly_contig_728, unplaced_0768_contig_728
3C-assembly_contig_954, unplaced_0769_contig_954
3C-assembly_contig_807, unplaced_0770_contig_807
3C-assembly_contig_443, unplaced_0771_contig_443
3C-assembly_contig_623, unplaced_0772_contig_623
3C-assembly_contig_1153, unplaced_0773_contig_1153
3C-assembly_contig_168, unplaced_0774_contig_168
3C-assembly_contig_890, unplaced_0775_contig_890
3C-assembly_contig_386, unplaced_0776_contig_386
3C-assembly_contig_205, unplaced_0777_contig_205
3C-assembly_contig_370, unplaced_0778_contig_370
3C-assembly_contig_191, unplaced_0779_contig_191
3C-assembly_contig_1017, unplaced_0780_contig_1017
3C-assembly_contig_592, unplaced_0781_contig_592
3C-assembly_contig_519, unplaced_0782_contig_519
3C-assembly_contig_743, unplaced_0783_contig_743
3C-assembly_contig_713, unplaced_0784_contig_713
3C-assembly_contig_761, unplaced_0785_contig_761
3C-assembly_contig_197, unplaced_0786_contig_197
3C-assembly_contig_409, unplaced_0787_contig_409
3C-assembly_contig_871, unplaced_0788_contig_871
3C-assembly_contig_466, unplaced_0789_contig_466
3C-assembly_contig_533, unplaced_0790_contig_533
3C-assembly_contig_340, unplaced_0791_contig_340
3C-assembly_contig_483, unplaced_0792_contig_483
3C-assembly_contig_692, unplaced_0793_contig_692
3C-assembly_contig_167, unplaced_0794_contig_167
3C-assembly_contig_1084, unplaced_0795_contig_1084
3C-assembly_contig_334, unplaced_0796_contig_334
3C-assembly_contig_1086, unplaced_0797_contig_1086
3C-assembly_contig_780, unplaced_0798_contig_780
3C-assembly_contig_482, unplaced_0799_contig_482
3C-assembly_contig_356, unplaced_0800_contig_356
3C-assembly_contig_1101, unplaced_0801_contig_1101
3C-assembly_contig_377, unplaced_0802_contig_377
3C-assembly_contig_130, unplaced_0803_contig_130
3C-assembly_contig_545, unplaced_0804_contig_545
3C-assembly_contig_242, unplaced_0805_contig_242
3C-assembly_contig_258, unplaced_0806_contig_258
3C-assembly_contig_595, unplaced_0807_contig_595
3C-assembly_contig_95, unplaced_0808_contig_95
3C-assembly_contig_721, unplaced_0809_contig_721
3C-assembly_contig_972, unplaced_0810_contig_972
3C-assembly_contig_1106, unplaced_0811_contig_1106
3C-assembly_contig_564, unplaced_0812_contig_564
3C-assembly_contig_527, unplaced_0813_contig_527
3C-assembly_contig_220, unplaced_0814_contig_220
3C-assembly_contig_487, unplaced_0815_contig_487
3C-assembly_contig_246, unplaced_0816_contig_246
3C-assembly_contig_456, unplaced_0817_contig_456
3C-assembly_contig_729, unplaced_0818_contig_729
3C-assembly_contig_982, unplaced_0819_contig_982
3C-assembly_contig_336, unplaced_0820_contig_336
3C-assembly_contig_208, unplaced_0821_contig_208
3C-assembly_contig_647, unplaced_0822_contig_647
3C-assembly_contig_847, unplaced_0823_contig_847
3C-assembly_contig_650, unplaced_0824_contig_650
3C-assembly_contig_613, unplaced_0825_contig_613
3C-assembly_contig_841, unplaced_0826_contig_841
3C-assembly_contig_312, unplaced_0827_contig_312
3C-assembly_contig_1173, unplaced_0828_contig_1173
3C-assembly_contig_322, unplaced_0829_contig_322
3C-assembly_contig_330, unplaced_0830_contig_330
3C-assembly_contig_656, unplaced_0831_contig_656
3C-assembly_contig_375, unplaced_0832_contig_375
3C-assembly_contig_555, unplaced_0833_contig_555
3C-assembly_contig_421, unplaced_0834_contig_421
3C-assembly_contig_187, unplaced_0835_contig_187
3C-assembly_contig_686, unplaced_0836_contig_686
3C-assembly_contig_603, unplaced_0837_contig_603
3C-assembly_contig_1175, unplaced_0838_contig_1175
3C-assembly_contig_913, unplaced_0839_contig_913
3C-assembly_contig_418, unplaced_0840_contig_418
3C-assembly_contig_462, unplaced_0841_contig_462
3C-assembly_contig_357, unplaced_0842_contig_357
3C-assembly_contig_703, unplaced_0843_contig_703
3C-assembly_contig_679, unplaced_0844_contig_679
3C-assembly_contig_230, unplaced_0845_contig_230
3C-assembly_contig_774, unplaced_0846_contig_774
3C-assembly_contig_859, unplaced_0847_contig_859
contig_1759_pilon_pilon, unplaced_0848_contig_1759
3C-assembly_contig_223, unplaced_0849_contig_223
3C-assembly_contig_333, unplaced_0850_contig_333
3C-assembly_contig_574, unplaced_0851_contig_574
3C-assembly_contig_307, unplaced_0852_contig_307
3C-assembly_contig_911, unplaced_0853_contig_911
3C-assembly_contig_941, unplaced_0854_contig_941
3C-assembly_contig_100, unplaced_0855_contig_100
3C-assembly_contig_517, unplaced_0856_contig_517
3C-assembly_contig_693, unplaced_0857_contig_693
3C-assembly_contig_494, unplaced_0858_contig_494
3C-assembly_contig_643, unplaced_0859_contig_643
3C-assembly_contig_144, unplaced_0860_contig_144
3C-assembly_contig_588, unplaced_0861_contig_588
3C-assembly_contig_1207, unplaced_0862_contig_1207
3C-assembly_contig_1182, unplaced_0863_contig_1182
3C-assembly_contig_773, unplaced_0864_contig_773
3C-assembly_contig_1163, unplaced_0865_contig_1163
3C-assembly_contig_732, unplaced_0866_contig_732
3C-assembly_contig_271, unplaced_0867_contig_271
3C-assembly_contig_1040, unplaced_0868_contig_1040
3C-assembly_contig_557, unplaced_0869_contig_557
3C-assembly_contig_1154, unplaced_0870_contig_1154
3C-assembly_contig_659, unplaced_0871_contig_659
3C-assembly_contig_633, unplaced_0872_contig_633
3C-assembly_contig_1071, unplaced_0873_contig_1071
3C-assembly_contig_857, unplaced_0874_contig_857
3C-assembly_contig_198, unplaced_0875_contig_198
3C-assembly_contig_172, unplaced_0876_contig_172
3C-assembly_contig_541, unplaced_0877_contig_541
3C-assembly_contig_140, unplaced_0878_contig_140
3C-assembly_contig_507, unplaced_0879_contig_507
3C-assembly_contig_202, unplaced_0880_contig_202
3C-assembly_contig_106, unplaced_0881_contig_106
3C-assembly_contig_747, unplaced_0882_contig_747
3C-assembly_contig_37, unplaced_0883_contig_37
3C-assembly_contig_1149, unplaced_0884_contig_1149
3C-assembly_contig_1050, unplaced_0885_contig_1050
3C-assembly_contig_281, unplaced_0886_contig_281
3C-assembly_contig_811, unplaced_0887_contig_811
3C-assembly_contig_980, unplaced_0888_contig_980
3C-assembly_contig_502, unplaced_0889_contig_502
3C-assembly_contig_292, unplaced_0890_contig_292
3C-assembly_contig_711, unplaced_0891_contig_711
3C-assembly_contig_628, unplaced_0892_contig_628
3C-assembly_contig_781, unplaced_0893_contig_781
3C-assembly_contig_457, unplaced_0894_contig_457
3C-assembly_contig_589, unplaced_0895_contig_589
3C-assembly_contig_481, unplaced_0896_contig_481
3C-assembly_contig_1029, unplaced_0897_contig_1029
3C-assembly_contig_720, unplaced_0898_contig_720
3C-assembly_contig_1139, unplaced_0899_contig_1139
3C-assembly_contig_234, unplaced_0900_contig_234
3C-assembly_contig_618, unplaced_0901_contig_618
3C-assembly_contig_576, unplaced_0902_contig_576
3C-assembly_contig_691, unplaced_0903_contig_691
3C-assembly_contig_178, unplaced_0904_contig_178
3C-assembly_contig_1257, unplaced_0905_contig_1257
3C-assembly_contig_14, unplaced_0906_contig_14
3C-assembly_contig_815, unplaced_0907_contig_815
3C-assembly_contig_9, unplaced_0908_contig_9
3C-assembly_contig_1034, unplaced_0909_contig_1034
3C-assembly_contig_831, unplaced_0910_contig_831
3C-assembly_contig_835, unplaced_0911_contig_835
3C-assembly_contig_1144, unplaced_0912_contig_1144
3C-assembly_contig_423, unplaced_0913_contig_423
3C-assembly_contig_988, unplaced_0914_contig_988
3C-assembly_contig_90, unplaced_0915_contig_90
3C-assembly_contig_40, unplaced_0916_contig_40
3C-assembly_contig_351, unplaced_0917_contig_351
3C-assembly_contig_944, unplaced_0918_contig_944
3C-assembly_contig_238, unplaced_0919_contig_238
3C-assembly_contig_802, unplaced_0920_contig_802
3C-assembly_contig_169, unplaced_0921_contig_169
3C-assembly_contig_602, unplaced_0922_contig_602
3C-assembly_contig_1143, unplaced_0923_contig_1143
3C-assembly_contig_510, unplaced_0924_contig_510
3C-assembly_contig_1108, unplaced_0925_contig_1108
3C-assembly_contig_305, unplaced_0926_contig_305
3C-assembly_contig_886, unplaced_0927_contig_886
3C-assembly_contig_461, unplaced_0928_contig_461
3C-assembly_contig_495, unplaced_0929_contig_495
3C-assembly_contig_186, unplaced_0930_contig_186
3C-assembly_contig_885, unplaced_0931_contig_885
3C-assembly_contig_638, unplaced_0932_contig_638
3C-assembly_contig_1148, unplaced_0933_contig_1148
3C-assembly_contig_289, unplaced_0934_contig_289
3C-assembly_contig_29, unplaced_0935_contig_29
contig_1643_pilon_pilon, unplaced_0936_contig_1643
3C-assembly_contig_374, unplaced_0937_contig_374
3C-assembly_contig_860, unplaced_0938_contig_860
3C-assembly_contig_792, unplaced_0939_contig_792
3C-assembly_contig_141, unplaced_0940_contig_141
3C-assembly_contig_675, unplaced_0941_contig_675
3C-assembly_contig_814, unplaced_0942_contig_814
3C-assembly_contig_609, unplaced_0943_contig_609
3C-assembly_contig_442, unplaced_0944_contig_442
3C-assembly_contig_698, unplaced_0945_contig_698
3C-assembly_contig_513, unplaced_0946_contig_513
3C-assembly_contig_1165, unplaced_0947_contig_1165
3C-assembly_contig_531, unplaced_0948_contig_531
3C-assembly_contig_1300, unplaced_0949_contig_1300
3C-assembly_contig_88, unplaced_0950_contig_88
3C-assembly_contig_585, unplaced_0951_contig_585
3C-assembly_contig_269, unplaced_0952_contig_269
3C-assembly_contig_310, unplaced_0953_contig_310
3C-assembly_contig_797, unplaced_0954_contig_797
3C-assembly_contig_546, unplaced_0955_contig_546
3C-assembly_contig_634, unplaced_0956_contig_634
3C-assembly_contig_870, unplaced_0957_contig_870
3C-assembly_contig_337, unplaced_0958_contig_337
3C-assembly_contig_961, unplaced_0959_contig_961
3C-assembly_contig_688, unplaced_0960_contig_688
3C-assembly_contig_701, unplaced_0961_contig_701
3C-assembly_contig_983, unplaced_0962_contig_983
3C-assembly_contig_538, unplaced_0963_contig_538
3C-assembly_contig_606, unplaced_0964_contig_606
3C-assembly_contig_518, unplaced_0965_contig_518
3C-assembly_contig_826, unplaced_0966_contig_826
3C-assembly_contig_897, unplaced_0967_contig_897
3C-assembly_contig_372, unplaced_0968_contig_372
3C-assembly_contig_105, unplaced_0969_contig_105
3C-assembly_contig_1031, unplaced_0970_contig_1031
3C-assembly_contig_331, unplaced_0971_contig_331
3C-assembly_contig_615, unplaced_0972_contig_615
3C-assembly_contig_584, unplaced_0973_contig_584
3C-assembly_contig_498, unplaced_0974_contig_498
3C-assembly_contig_204, unplaced_0975_contig_204
3C-assembly_contig_909, unplaced_0976_contig_909
3C-assembly_contig_1171, unplaced_0977_contig_1171
3C-assembly_contig_1025, unplaced_0978_contig_1025
3C-assembly_contig_921, unplaced_0979_contig_921
3C-assembly_contig_579, unplaced_0980_contig_579
3C-assembly_contig_1066, unplaced_0981_contig_1066
3C-assembly_contig_1011, unplaced_0982_contig_1011
3C-assembly_contig_28, unplaced_0983_contig_28
3C-assembly_contig_1095, unplaced_0984_contig_1095
3C-assembly_contig_170, unplaced_0985_contig_170
3C-assembly_contig_73, unplaced_0986_contig_73
3C-assembly_contig_57, unplaced_0987_contig_57
3C-assembly_contig_55, unplaced_0988_contig_55
3C-assembly_contig_799, unplaced_0989_contig_799
3C-assembly_contig_730, unplaced_0990_contig_730
3C-assembly_contig_822, unplaced_0991_contig_822
3C-assembly_contig_786, unplaced_0992_contig_786
3C-assembly_contig_766, unplaced_0993_contig_766
3C-assembly_contig_120, unplaced_0994_contig_120
3C-assembly_contig_789, unplaced_0995_contig_789
3C-assembly_contig_1052, unplaced_0996_contig_1052
3C-assembly_contig_148, unplaced_0997_contig_148
3C-assembly_contig_214, unplaced_0998_contig_214
3C-assembly_contig_91, unplaced_0999_contig_91
3C-assembly_contig_440, unplaced_1000_contig_440
3C-assembly_contig_217, unplaced_1001_contig_217
3C-assembly_contig_658, unplaced_1002_contig_658
3C-assembly_contig_571, unplaced_1003_contig_571
3C-assembly_contig_252, unplaced_1004_contig_252
3C-assembly_contig_149, unplaced_1005_contig_149
3C-assembly_contig_304, unplaced_1006_contig_304
3C-assembly_contig_56, unplaced_1007_contig_56
3C-assembly_contig_759, unplaced_1008_contig_759
3C-assembly_contig_128, unplaced_1009_contig_128
3C-assembly_contig_908, unplaced_1010_contig_908
3C-assembly_contig_12, unplaced_1011_contig_12
3C-assembly_contig_384, unplaced_1012_contig_384
3C-assembly_contig_264, unplaced_1013_contig_264
3C-assembly_contig_509, unplaced_1014_contig_509
3C-assembly_contig_497, unplaced_1015_contig_497
3C-assembly_contig_626, unplaced_1016_contig_626
3C-assembly_contig_887, unplaced_1017_contig_887
3C-assembly_contig_702, unplaced_1018_contig_702
3C-assembly_contig_341, unplaced_1019_contig_341
3C-assembly_contig_525, unplaced_1020_contig_525
3C-assembly_contig_968, unplaced_1021_contig_968
3C-assembly_contig_989, unplaced_1022_contig_989
3C-assembly_contig_769, unplaced_1023_contig_769
3C-assembly_contig_846, unplaced_1024_contig_846
3C-assembly_contig_808, unplaced_1025_contig_808
3C-assembly_contig_1161, unplaced_1026_contig_1161
3C-assembly_contig_190, unplaced_1027_contig_190
3C-assembly_contig_1, unplaced_1028_contig_1
3C-assembly_contig_371, unplaced_1029_contig_371
3C-assembly_contig_315, unplaced_1030_contig_315
3C-assembly_contig_565, unplaced_1031_contig_565
3C-assembly_contig_391, unplaced_1032_contig_391
3C-assembly_contig_894, unplaced_1033_contig_894
3C-assembly_contig_1020, unplaced_1034_contig_1020
3C-assembly_contig_1010, unplaced_1035_contig_1010
3C-assembly_contig_1075, unplaced_1036_contig_1075
3C-assembly_contig_861, unplaced_1037_contig_861
3C-assembly_contig_1018, unplaced_1038_contig_1018
3C-assembly_contig_504, unplaced_1039_contig_504
3C-assembly_contig_201, unplaced_1040_contig_201
3C-assembly_contig_200, unplaced_1041_contig_200
3C-assembly_contig_672, unplaced_1042_contig_672
3C-assembly_contig_213, unplaced_1043_contig_213
3C-assembly_contig_489, unplaced_1044_contig_489
3C-assembly_contig_568, unplaced_1045_contig_568
3C-assembly_contig_1028, unplaced_1046_contig_1028
3C-assembly_contig_547, unplaced_1047_contig_547
3C-assembly_contig_1109, unplaced_1048_contig_1109
3C-assembly_contig_902, unplaced_1049_contig_902
3C-assembly_contig_195, unplaced_1050_contig_195
3C-assembly_contig_1138, unplaced_1051_contig_1138
3C-assembly_contig_493, unplaced_1052_contig_493
3C-assembly_contig_225, unplaced_1053_contig_225
3C-assembly_contig_622, unplaced_1054_contig_622
3C-assembly_contig_314, unplaced_1055_contig_314
3C-assembly_contig_1184, unplaced_1056_contig_1184
